"","x"
"2557","My commitment: holding Washington accountable for its reckless spending &amp; wasting taxpayers� $, hence my no-earmark pledge.  #RSC"
"2558","RT @GOPLeader Attn @presssec: Republicans are unified: to boost our economy, we need to stop ALL tax hikes and cut spending now"
"2559","Biz ethics thinktank estimates taxpayer loss at $147,400,000,000 so far on TARP bailout: http://tinyurl.com/aavb2c"
"2560","""""Time for a spending cap with teeth"""" say House GOP'ers, Pence, Hensarling http://bit.ly/cERCeF Tax hikes won't cut it."
"2561","With tough economy, some Democrats changing tune on raising taxes at year end: http://bit.ly/aWlR31 Quotable: """"raising taxes is a gamble"""""
"2562","HC takeover has $52 billion in new taxes on employers who already cannot afford to pay their employees' HC. http://bit.ly/a4Jrr4 (CBO, pg8)"
"2563","Lame duck Congress in session this week.  New poll finds stopping tax increases is top priority for Americans: http://bit.ly/e583d6"
"2564","RT @whitehouse concludes cap and tax will cost American familes an extra $1,761 per year http://tinyurl.com/ksnoxg #capandtax"
"2565","NYT says """"Administration Now Defends Insurance Mandate as a Tax"""" http://nyti.ms/bZkqM5 Weren't we told it wasn't during Obamacare debate?"
"2566","The HC bill includes $569.2 billion in job-killing tax hikes during the worst recession in a generation http://bit.ly/bS1Acq"
"2567","16,500 more IRS agents needed to enforce Obamacare's $569 billion in new taxes, penalties, mandates... http://bit.ly/c1kCBj"
"2568","Steve Moore says every action of Pelosi-Reid-Obama related to economy has been wrong. Top 1 percent Am taxpayers pay more than bottom 95 pc"
"2569","Another reason to overhaul our flawed tax code: """"'Temporary' Tax Code Puts Nation in a Lasting Bind"""" http://on.wsj.com/h4pvso"
"2570","Tax group says Obama healthcare proposal breaks tax pledge: http://bit.ly/auzFtl"
"2571","House Democrats planning a vote on tax hikes today &amp; are refusing to allow amendments. So much for listening to the American people."
"2572","""""Vulnerable Democrats ask Congress, Obama to extend Bush tax cuts"""" The Hill reports: http://bit.ly/5keYh9"
"2573","Bailout (your tax $) continues to evolve. """"Obama to direct $1.5B from bailout to worst hit housing markets"""" The Hill: http://bit.ly/9KiBol"
"2574","There are 64 days until the $3.8 trillion Obama tax hikes hit every American taxpayer if Congress doesn't stop them."
"2575","Dems are saying on House floor that stopping tax hikes for all is """"charity""""? (@CSPAN) Whose money is it, yours or govt's? Stop the tax hikes"
"2576","New op-ed: The taxes you see? Just the tip of the iceberg.  http://bit.ly/bA34Cf"
"2577","LA Times: New tax on investments could pay for health care bill.  http://bit.ly/8X1xf2  Investors, retirees beware."
"2578","RT @johnboehner: Make no mistake: a vote by Democrats to adjourn w/out an up-or-down vote to stop all the tax hikes was a vote to raise  ..."
"2579","Vote on budget today.  Should Congress be raising taxes? Spending $4 trillion? http://online.wsj.com/article/SB123854083982575457.html"
"2580","is voting no on the national energy tax.(HR 2454)"
"2581","Fannie &amp; Freddie burn through taxpayers' cash.  WSJ notes total losses at $126.9 billion so far. http://bit.ly/bSW276  #stealthbailout"
"2582","HC bill is a job-killer.  $729 billion tax hike. More big govt, increased costs.  I won't vote for it. Full statement: http://bit.ly/2LcMlI"
"2583","Question on HCR, """"will this bill become like the tax code?""""  Foxx: """"we need to replace bad ideas with good ideas"""""
"2584","Voted this week to spur donations for Haiti relief by expediting tax benefit.  Read more: http://bit.ly/7OM9G7"
"2585","I will fight to stop the looming tax hikes on all American taxpayers.  Congress has no business raising taxes during tough economic times."
"2586","""""ObamaCare's Worst Tax Hike"""" from @WSJ: http://bit.ly/cQEqEe"
"2587","""""Happy"""" Tax Day. Taxes have increased $670 billion since Jan. 2009 ($2100 for everyone in America)."
"2588","RT @CongressmanGT: 47 House Democrats urge the Speaker to support an extension of current tax rates on capital gains and dividends http: ..."
"2589","What tax increase ever created jobs? (video): http://bit.ly/aIX7Ov  America braces for the largest tax increase in history."
"2590","Unemployment rate up to 9.8% last month. 19 months of unemployment above 9%. What does the House do? Passes tax hike on job creators."
"2591","Unions win special tax exemption in new HC bill """"deal"""" made behind closed doors. http://bit.ly/5IXJXq  Another blow to fairness/transparency"
"2592","Debt commission says national debt like a """"cancer"""" http://bit.ly/do3pU9  Says we can't tax our way out of it...Reduce spending perhaps?"
"2593","Democrats� health care bill has 12 different taxes that break Obama�s pledge to not raise taxes on families making less than $250k a year"
"2594","This week's #YouCut aims to terminate taxpayer funding of NPR.  What do you think? Good idea or bad idea? http://twtpoll.com/1wgwhd"
"2595","RT @GOPLeader: It�s official: Dems to call House back on Tuesday to pass more �stimulus� spending, """"paid for"""" with new job-killing tax o ..."
"2596","TWT reports that """"3 million in middle class to pay health law penalty"""" http://bit.ly/aOx2pf One of many tax increases in the new law."
"2597","Fannie &amp; Freddie still stuck in limbo &amp; costing taxpayers billions: http://bit.ly/9SWknV """"Housing Ills Cloud Debate on Fannie"""""
"2598","55% death tax coming back next year unless Congress acts to stop it: http://on.wsj.com/dUEQrL"
"2599","Ten Tax Increases of Obamacare: (via @NRO) http://bit.ly/cAEOAq"
"2600","POLL: """"Americans prefer cutting fed. services to raising taxes by nearly 2-1"""" http://yhoo.it/eoeOqv But Congress pushes ahead w/ tax hikes."
"2601","""""Republicans to Take On U.S. Health Law's Taxes, Rules"""" http://bit.ly/ddeB43  Repeal and replace."
"2602","Reminder to small NC non-profits. IRS deadline to maintain tax-exempt status is tomorrow if u haven't filed recently: http://bit.ly/cX3Gmm"
"2603","Who said it? """"Don't raise taxes in a recession"""" http://bit.ly/cOy5vP (hint: it's a House Democrat)"
"2604","Congress should have an open debate on stopping the tax hikes on all Americans."
"2605","Joined my Rules Committee GOP colleagues in asking Chairwoman Slaughter to allow open debate on stopping tax hikes: http://politi.co/c9jUdL"
"2606","RT @USASpeakingOut Americans asking, Where are the Jobs? @GOPLeader offers 2-point plan: cut spending, freeze taxes: http://bit.ly/cN84ut"
"2607","Voting on this week's YouCut proposal (from a Democrat) to end a wasteful $1.1 billion tax credit. Will Democrats support?"
"2608","Should taxpayers subsidize 1st Class travelers on Amtrak? YouCut proposal to slash $1.2 billion in 1st class subsidies gets vote this week."
"2609","Stimulus fatigue continues in Senate. Turns out an $80b chunk of new debt is not popular with taxpayers: http://bit.ly/cGnQ2H (W.T.)"
"2610","New video: How about a federal budget that puts taxpayers before big government? http://bit.ly/bRe6bq #stillnobudget"
"2611","Paul, a business owner Clemmons wants lower taxes, concerned for next generation, doesn't like health care law, not a fan of term limits"
"2612","Current caller wants a Fairtax to help stimulate economy.  Agrees with previous callers on illegal immigration."
"2613","2/3 of Americans don't want a European-style Value-Added-Tax: http://bit.ly/9G3GF2"
"2614","NTU gave me their """"Taxpayers' Friend Award"""" today: http://bit.ly/dhWyGk  Award based on 300+ votes in 2009."
"2615","NTU gives me an A in their latest congressional vote ratings on taxes and spending. http://bit.ly/aLzGEY"
"2616","New Youtube video: A budget full of spending, taxes &amp; debt. Meaningful spending caps would reduce federal deficit. http://bit.ly/9gvqns"
"2617","More wasted bailout money: Billions went to """"troubled"""" banks, taxpayers may lose $5.1 billion.  WSJ has the story: http://bit.ly/4yN47P"
"2618","Rules Comm meets at 2 pm for tax increase bill called health care.  Will meet all night. Democrats do not have votes. Tell them no"
"2619","Taxpayer watchdog group names Foxx """"Taxpayer Hero""""  http://bit.ly/XKW7M"
"2620","CNN: """"Taxpayers will lose on auto bailouts"""" http://bit.ly/TteMM"
"2621","On the House floor talking about the federal budget proposal: $1.4 trillion in tax increases over 10 years"
"2622","Politico reports """"Pelosi: I would have raised taxes faster"""" http://tinyurl.com/pelositaxes"
"2623","RT @WMRepublicans: Dems have increased taxes by $670 BILLION &amp; counting...14 tax increases on middle class breaking Pres promise http:// ..."
"2624","RT @RepublicanStudy: Speaker Pelosi won't back down from her lame duck agenda of more spending and more taxes. http://bit.ly/c8v4U5"
"2625","RT @RepDaveCamp: If you like your plan you can keep it? http://bit.ly/9YvOmZ More Americans To Pay Dems� Health Taxes; At Risk of Losing ..."
"2626","More travels and listening. Tri-cities strong for me and against Stimulus. Business and grass roots fired up for ltd govt, low tax #tcot"
"2627","Stand firm against tax dollars for abortions, weak interrogation efforts, massive social spending, more bailout money, left turn in DC #TCOT"
"2628","Working people should be wary of candidates who've never had trouble paying their taxes, cause they'll grow govt and raise your taxes. #tcot"
"2629","Gibson Co event packed. W Tn ready for 2010, new republican Governor. Life, marriage, guns, taxes, immigration. My solid record speaks loud."
"2630","Reading the tea leaves, there is a good chance that taxes will go up for some job creators Jan 1 further chilling economic recovery."
"2631","Had breakfast-Old Timers in Millington. Centerville worship conf 2nite. Traditional values/constitutional govt/ low tax conservatism #tcot"
"2632","Fed govt becoming """"nanny state"""". Too much govt control. Tennessee needs lmtd govt, low taxes, strong leaders and responsible citizens.#tcot"
"2633","I stand against the lefts drive to socialism. They scream, raise taxes for universal coverage. Nash , Memph Fri and Sat. Tn GOP rocks. #tcot"
"2634","Rutherford Co GOP picnic today..pledged no tax increase, less spending, 2nd ammdt always-no exceptions,no excuses+ 2020 Vision for Tn.#Tcot"
"2635","The democrat budget spends too much, borrows too much and taxes too much. More debt in this budget than  last 43 Presidents combined. #tcot"
"2636","The Governor of Tennessee should ensure that 100 percent of gas tax money goes into roads and not the general fund. Streamline state govt !"
"2637","Last big dinner 2nite-Sullivan Co. 27 days til early voting. Clear choice-true conserv vs wealthy establ guy who raised taxes+opposed guns"
"2638","Last day of early voting. Decision time in 5 days. Final verdict is weak+wrong vs right+strong. I stand strong on taxes,sovereignty+vision"
"2639","Wamp team covrin state 2nite. Son Weston speakin in Obion. Kim, Coty w/me in Davidson. My 100 rating-ltd govt/lowtax/profamily orgs out 2day"
"2640","No doubt now we are strong. $ evts in Chat/Nash/Memph this week. Pro-life, pro-gun,lmtd gov,no state income tax. 20/20 Vision for jobs.#tcot"
"2641","Gov Bredesen is standing up for our state against the nat. healthcare mandate. I will also be a Governor who puts our taxpayers first. #tcot"
"2642","Dickson event grassroots at best. Like town hall mtg. People want states to assert. Tough Governor needed. Ltd govt, low taxes, 20/20 Vision"
"2643","20/20 Vision Tour is rolling today. Great stop in Manchester where sales tax revenues are up during downturn. They do it right in Coffee Co."
"2644","Statesmans dinner showcased GOPs best. Party must stand on prncples- lmtd gvt,NO state inc. tax w/ pro-growth econ dev+early reading/health."
"2645","Williamson Co event was strong. Folks back my conservative record on guns, taxes and immigration. Base rejects stimulus and waste.
#tcot"
"2646","Lesson for today-principles matter more than money. Values ultimately prevail. The constitution must be the guide and taxes r 2 high.
#tcot"
"2647","@kyfortaxreform Will have primary but will win with conservative base, party activists and good govt groups."
"2648","Great day in W Tn. In Jackson, folks want ltd govt, econ dev. for rurals, no inc tax. Memphis-crime and education. Party leaders fired u ..."
"2649","RT @WMRepublicans�Confirmed: Democrats' 2011 tax hike to hit millions of middle class families hard�http://bit.ly/awh3en #latcot"
"2650","10 yrs of taxes for 6 years of programs, Americans know it�s a bad deal. Discussed this on Fox tday, http://bit.ly/c7AvyQ #latcot #tcot�"
"2651","Have OpEd in Politico today: Reject tax hike on small business http://j.mp/9prj8c #latcot #tcot"
"2652","RT @GOPLeader Attn @presssec: Republicans are unified: to boost our economy, we need to stop ALL tax hikes and cut spending now"
"2653","RT @USASpeakingOut Dems plan largest tax hike in history, @RepMikePence wants to stop them bc we need jobs. VOTE http://ow.ly/2jMYh #latcot"
"2654","The trouble with tax hikes: http://bit.ly/E2rCg #tweetcongress #latcot"
"2655","RT @GOPLeader 2 help economy get back 2 creating jobs, stop DC spending binge &amp; tax hikes &amp; end job-killing mandates, starting w/ Obamacare"
"2656","Re Reid's govt option """"opt-out"""": can states opt-out of tax hikes, unfunded mandates, and debt too? #latcot #tcot"
"2657","AP: 47 Dems join Republicans in opposing Obama�s plan to raise taxes: http://j.mp/991NaZ #latcot #tcot"
